"No.","Time","Source","Destination","Protocol","Length","Info"
"220","08:34:43.118253","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=36188 Win=8212 Len=0"
"221","08:34:43.118300","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=37023 Win=8209 Len=0"
"222","08:34:43.119100","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"223","08:34:43.119127","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"224","08:34:43.119150","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"225","08:34:43.119171","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"226","08:34:43.119193","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"227","08:34:43.119214","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"228","08:34:43.119236","131.180.164.100","131.180.166.200","TLSv1.2","177","Application Data"
"229","08:34:43.119263","131.180.164.100","131.180.166.200","TLSv1.2","128","Application Data"
"230","08:34:43.119934","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=47132 Win=8212 Len=0"
"231","08:34:43.145024","131.180.164.29","224.0.1.129","PTPv2","106","Announce Message"
"232","08:34:43.145948","131.180.164.29","224.0.1.129","PTPv2","88","Sync Message"
"233","08:34:43.164666","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"234","08:34:43.164718","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"235","08:34:43.164753","131.180.164.100","131.180.166.200","TLSv1.2","952","Application Data"
"236","08:34:43.165118","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=48784 Win=8212 Len=0"
"237","08:34:43.165118","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=51334 Win=8212 Len=0"
"238","08:34:43.167313","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"239","08:34:43.167348","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"240","08:34:43.167371","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"241","08:34:43.167392","131.180.164.100","131.180.166.200","TLSv1.2","198","Application Data"
"242","08:34:43.167780","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=54638 Win=8212 Len=0"
"243","08:34:43.167780","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=56434 Win=8212 Len=0"
"244","08:34:43.171326","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"245","08:34:43.171385","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"246","08:34:43.171424","131.180.164.100","131.180.166.200","TLSv1.2","1691","Application Data"
"247","08:34:43.171465","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"248","08:34:43.171503","131.180.164.100","131.180.166.200","TLSv1.2","1575","Application Data"
"249","08:34:43.171740","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=58086 Win=8212 Len=0"
"250","08:34:43.171740","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=59738 Win=8212 Len=0"
"251","08:34:43.171740","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=61375 Win=8212 Len=0"
"252","08:34:43.171822","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=63027 Win=8212 Len=0"
"253","08:34:43.171822","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1669 Ack=64548 Win=8212 Len=0"
"254","08:34:43.186893","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"255","08:34:43.205650","ArubaAHe_56:fc:b2","HewlettP_09:13:a6","IEEE802a","60","OUI 08:00:09 (Hewlett Packard), PID 0x0003"
"256","08:34:43.212586","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"257","08:34:43.212624","131.180.164.100","131.180.166.200","TLSv1.2","1176","Application Data"
"258","08:34:43.213125","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1712 Ack=67322 Win=8212 Len=0"
"259","08:34:43.215554","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"260","08:34:43.250221","131.180.164.100","131.180.166.200","TLSv1.2","241","Application Data"
"261","08:34:43.261468","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1755 Ack=67509 Win=8211 Len=0"
"262","08:34:43.282304","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"263","08:34:43.298961","131.180.164.100","131.180.166.200","TLSv1.2","91","Application Data"
"264","08:34:43.303826","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"265","08:34:43.333920","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"266","08:34:43.334002","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=67546 Ack=1884 Win=62898 Len=0"
"267","08:34:43.363374","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"268","08:34:43.367738","UkGridSo_0c:23:76","Iec-Tc57_01:00:20","GOOSE","163",""
"269","08:34:43.369697","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"270","08:34:43.369745","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"271","08:34:43.369778","131.180.164.100","131.180.166.200","TLSv1.2","413","Application Data"
"272","08:34:43.370183","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=69198 Win=8212 Len=0"
"273","08:34:43.370183","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=71209 Win=8212 Len=0"
"274","08:34:43.373141","131.180.164.100","131.180.166.200","TLSv1.2","107","Application Data"
"275","08:34:43.373171","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"276","08:34:43.373198","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"277","08:34:43.373223","131.180.164.100","131.180.166.200","TLSv1.2","115","Application Data"
"278","08:34:43.373245","131.180.164.100","131.180.166.200","TLSv1.2","107","Application Data"
"279","08:34:43.373265","131.180.164.100","131.180.166.200","TLSv1.2","1568","Application Data"
"280","08:34:43.373292","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"281","08:34:43.373316","131.180.164.100","131.180.166.200","TLSv1.2","259","Application Data"
"282","08:34:43.373341","131.180.164.100","131.180.166.200","TLSv1.2","1081","Application Data"
"283","08:34:43.373368","131.180.164.100","131.180.166.200","TLSv1.2","1553","Application Data"
"284","08:34:43.373392","131.180.164.100","131.180.166.200","TLSv1.2","107","Application Data"
"285","08:34:43.373453","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=71262 Win=8212 Len=0"
"286","08:34:43.373532","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=72914 Win=8212 Len=0"
"287","08:34:43.373532","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=74566 Win=8212 Len=0"
"288","08:34:43.373532","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=74680 Win=8212 Len=0"
"289","08:34:43.373612","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=76194 Win=8212 Len=0"
"290","08:34:43.373612","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=78051 Win=8212 Len=0"
"291","08:34:43.373688","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1927 Ack=79078 Win=8208 Len=0"
"292","08:34:43.373688","131.180.166.200","131.180.164.100","TLSv1.2","107","Application Data"
"293","08:34:43.373778","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=1980 Ack=80630 Win=8212 Len=0"
"294","08:34:43.373802","131.180.166.200","131.180.164.100","TLSv1.2","115","Application Data"
"295","08:34:43.373818","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=80630 Ack=2041 Win=62741 Len=0"
"296","08:34:43.393897","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"297","08:34:43.444832","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=80630 Ack=2084 Win=62698 Len=0"
"298","08:34:43.469999","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"299","08:34:43.471892","131.180.164.100","131.180.166.200","TLSv1.2","91","Application Data"
"300","08:34:43.482516","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2127 Ack=80667 Win=8212 Len=0"
"301","08:34:43.487404","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"302","08:34:43.515973","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"303","08:34:43.516069","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=80667 Ack=2213 Win=62569 Len=0"
"304","08:34:43.546945","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"305","08:34:43.577508","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"306","08:34:43.577590","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=80667 Ack=2299 Win=64000 Len=0"
"307","08:34:43.644984","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"308","08:34:43.670374","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"309","08:34:43.670455","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=80667 Ack=2385 Win=63914 Len=0"
"310","08:34:43.700319","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"311","08:34:43.729798","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"312","08:34:43.729840","131.180.164.100","131.180.166.200","TLSv1.2","830","Application Data"
"313","08:34:43.729977","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"314","08:34:43.730196","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2471 Ack=82319 Win=8212 Len=0"
"315","08:34:43.732781","131.180.166.200","131.180.164.100","TLSv1.2","177","Application Data"
"316","08:34:43.732813","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=83095 Ack=2594 Win=63705 Len=0"
"317","08:34:43.735717","UkGridSo_0c:23:76","Iec-Tc57_01:00:20","GOOSE","174",""
"318","08:34:43.739213","SiemensE_05:30:61","Iec-Tc57_01:00:00","GOOSE","160",""
"319","08:34:43.760992","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"320","08:34:43.763062","131.180.164.100","131.180.166.200","TLSv1.2","926","Application Data"
"321","08:34:43.774485","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2637 Ack=83967 Win=8212 Len=0"
"322","08:34:43.791011","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"323","08:34:43.800595","131.180.164.100","131.180.166.200","TLSv1.2","1044","Application Data"
"324","08:34:43.811656","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2680 Ack=84957 Win=8208 Len=0"
"325","08:34:43.820920","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"326","08:34:43.850871","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"327","08:34:43.850975","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=84957 Ack=2766 Win=63533 Len=0"
"328","08:34:43.873860","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"329","08:34:43.873899","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"330","08:34:43.873922","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"331","08:34:43.873944","131.180.164.100","131.180.166.200","TLSv1.2","316","Application Data"
"332","08:34:43.874330","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2766 Ack=86609 Win=8212 Len=0"
"333","08:34:43.874330","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2766 Ack=90175 Win=8212 Len=0"
"334","08:34:43.875027","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"335","08:34:43.875054","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"336","08:34:43.875075","131.180.164.100","131.180.166.200","TLSv1.2","988","Application Data"
"337","08:34:43.875459","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2766 Ack=91827 Win=8212 Len=0"
"338","08:34:43.875459","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2766 Ack=94413 Win=8212 Len=0"
"339","08:34:43.875537","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"340","08:34:43.875587","131.180.164.100","131.180.166.200","TLSv1.2","1055","Application Data"
"341","08:34:43.875926","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2766 Ack=96065 Win=8212 Len=0"
"342","08:34:43.881710","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"343","08:34:43.903628","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"344","08:34:43.903718","131.180.164.100","131.180.166.200","TLSv1.2","135","Application Data"
"345","08:34:43.904028","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2809 Ack=98718 Win=8212 Len=0"
"346","08:34:43.914446","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=2809 Ack=98799 Win=8212 Len=0"
"347","08:34:43.945722","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"348","08:34:43.975435","131.180.164.29","224.0.0.107","PTPv2","96","Peer_Delay_Req Message"
"349","08:34:43.975524","131.180.164.81","224.0.0.107","PTPv2","96","Peer_Delay_Resp Message"
"350","08:34:43.975703","131.180.164.81","224.0.0.107","PTPv2","96","Peer_Delay_Resp_Follow_Up Message"
"351","08:34:43.977665","131.180.164.29","224.0.0.107","PTPv2","96","Peer_Delay_Resp_Follow_Up Message"
"352","08:34:43.991759","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=98799 Ack=2852 Win=63447 Len=0"
"353","08:34:44.023166","UkGridSo_0c:6d:7a","Iec-Tc57_01:00:00","GOOSE","181",""
"354","08:34:44.059410","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"355","08:34:44.068906","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"356","08:34:44.068980","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=98799 Ack=2938 Win=63361 Len=0"
"357","08:34:44.088959","ArubaAHe_56:fc:b2","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:0a:dc:67:86:c0  Cost = 200000  Port = 0x804e"
"358","08:34:44.096339","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"359","08:34:44.126807","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"360","08:34:44.126896","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=98799 Ack=3024 Win=63275 Len=0"
"361","08:34:44.167746","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"362","08:34:44.186716","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"363","08:34:44.186801","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=98799 Ack=3110 Win=63189 Len=0"
"364","08:34:44.203782","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"365","08:34:44.203865","131.180.164.100","131.180.166.200","TLSv1.2","383","Application Data"
"366","08:34:44.203953","131.180.164.100","131.180.166.200","TLSv1.2","105","Application Data"
"367","08:34:44.204250","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3110 Ack=100451 Win=8212 Len=0"
"368","08:34:44.204250","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3110 Ack=100831 Win=8211 Len=0"
"369","08:34:44.216734","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"370","08:34:44.246769","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"371","08:34:44.246847","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=100831 Ack=3196 Win=63103 Len=0"
"372","08:34:44.262824","131.180.164.100","131.180.166.200","TLSv1.2","126","Application Data"
"373","08:34:44.273524","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3196 Ack=100903 Win=8210 Len=0"
"374","08:34:44.278187","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"375","08:34:44.295880","131.180.164.100","131.180.166.200","TLSv1.2","1149","Application Data"
"376","08:34:44.307508","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3239 Ack=101998 Win=8212 Len=0"
"377","08:34:44.309200","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"378","08:34:44.340210","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"379","08:34:44.340296","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=101998 Ack=3325 Win=62974 Len=0"
"380","08:34:44.358647","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"381","08:34:44.358733","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"382","08:34:44.358795","131.180.164.100","131.180.166.200","TLSv1.2","854","Application Data"
"383","08:34:44.359150","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3325 Ack=103650 Win=8212 Len=0"
"384","08:34:44.359150","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3325 Ack=106102 Win=8212 Len=0"
"385","08:34:44.367821","UkGridSo_0c:23:76","Iec-Tc57_01:00:20","GOOSE","163",""
"386","08:34:44.370848","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"387","08:34:44.400753","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"388","08:34:44.400834","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=106102 Ack=3411 Win=62888 Len=0"
"389","08:34:44.461207","131.180.166.200","131.180.164.100","TLSv1.2","97","[TCP Previous segment not captured] , Application Data"
"390","08:34:44.461276","131.180.164.100","131.180.166.200","TCP","66","[TCP Dup ACK 388#1] 3389  >  53829 [ACK] Seq=106102 Ack=3411 Win=62888 Len=0 SLE=3454 SRE=3497"
"391","08:34:44.469112","UkGridSo_97:11:25","Iec_00:01:00","HSR/PRP","66","PRP Supervision"
"392","08:34:44.469112","UkGridSo_97:11:25","Iec_00:01:00","HSR/PRP","66","PRP Supervision"
"393","08:34:44.491542","131.180.166.200","131.180.164.100","TCP","140","[TCP Retransmission] 53829  >  3389 [PSH, ACK] Seq=3411 Ack=106102 Win=8212 Len=86"
"394","08:34:44.491632","131.180.164.100","131.180.166.200","TCP","66","3389  >  53829 [ACK] Seq=106102 Ack=3497 Win=62802 Len=0 SLE=3454 SRE=3497"
"395","08:34:44.491763","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"396","08:34:44.521925","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"397","08:34:44.522036","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=106102 Ack=3583 Win=62716 Len=0"
"398","08:34:44.545690","131.180.164.100","131.180.166.200","TLSv1.2","744","Application Data"
"399","08:34:44.551744","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"400","08:34:44.573958","131.180.164.100","131.180.166.200","TLSv1.2","482","Application Data"
"401","08:34:44.575198","131.180.166.200","131.180.164.100","TLSv1.2","178","Application Data"
"402","08:34:44.616669","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=107220 Ack=3750 Win=62549 Len=0"
"403","08:34:44.644690","131.180.164.100","131.180.166.200","TLSv1.2","557","Application Data"
"404","08:34:44.655616","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=107723 Win=8212 Len=0"
"405","08:34:44.719629","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"406","08:34:44.719715","131.180.164.100","131.180.166.200","TLSv1.2","781","Application Data"
"407","08:34:44.720286","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=109375 Win=8212 Len=0"
"408","08:34:44.722000","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"409","08:34:44.722073","131.180.164.100","131.180.166.200","TLSv1.2","1465","Application Data"
"410","08:34:44.722522","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=111754 Win=8212 Len=0"
"411","08:34:44.722522","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=113165 Win=8206 Len=0"
"412","08:34:44.724080","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"413","08:34:44.724154","131.180.164.100","131.180.166.200","TLSv1.2","1432","Application Data"
"414","08:34:44.724470","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=114817 Win=8212 Len=0"
"415","08:34:44.734522","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=116195 Win=8207 Len=0"
"416","08:34:44.735843","UkGridSo_0c:23:76","Iec-Tc57_01:00:20","GOOSE","174",""
"417","08:34:44.781855","131.180.164.81","224.0.0.107","PTPv2","96","Peer_Delay_Req Message"
"418","08:34:44.785540","131.180.164.29","224.0.0.107","PTPv2","96","Peer_Delay_Resp Message"
"419","08:34:44.795425","131.180.164.100","131.180.166.200","TLSv1.2","127","Application Data"
"420","08:34:44.806567","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=3750 Ack=116268 Win=8206 Len=0"
"421","08:34:44.906450","SiemensE_05:30:6d","Iec-Tc57_01:00:01","GOOSE","169",""
"422","08:34:44.926184","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"423","08:34:44.955996","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"424","08:34:44.956080","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=116268 Ack=3836 Win=64000 Len=0"
"425","08:34:44.985444","131.180.164.29","224.0.0.107","PTPv2","96","Peer_Delay_Req Message"
"426","08:34:44.985570","131.180.164.81","224.0.0.107","PTPv2","96","Peer_Delay_Resp Message"
"427","08:34:44.985667","131.180.164.81","224.0.0.107","PTPv2","96","Peer_Delay_Resp_Follow_Up Message"
"428","08:34:44.986696","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"429","08:34:45.017692","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"430","08:34:45.017772","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=116268 Ack=3922 Win=63914 Len=0"
"431","08:34:45.023285","UkGridSo_0c:6d:7a","Iec-Tc57_01:00:00","GOOSE","181",""
"432","08:34:45.056762","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"433","08:34:45.080620","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"434","08:34:45.080702","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=116268 Ack=4008 Win=63828 Len=0"
"435","08:34:45.110666","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"436","08:34:45.141367","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"437","08:34:45.141475","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=116268 Ack=4094 Win=63742 Len=0"
"438","08:34:45.155093","131.180.164.29","224.0.1.129","PTPv2","106","Announce Message"
"439","08:34:45.156023","131.180.164.29","224.0.1.129","PTPv2","88","Sync Message"
"440","08:34:45.166153","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"441","08:34:45.166187","131.180.164.100","131.180.166.200","TLSv1.2","231","Application Data"
"442","08:34:45.166719","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=4094 Ack=118097 Win=8212 Len=0"
"443","08:34:45.170991","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"444","08:34:45.202063","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"445","08:34:45.202177","131.180.164.100","131.180.166.200","TCP","54","3389  >  53829 [ACK] Seq=118097 Ack=4180 Win=63656 Len=0"
"446","08:34:45.232122","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"447","08:34:45.238552","131.180.164.100","131.180.166.200","TLSv1.2","1296","Application Data"
"448","08:34:45.238612","131.180.164.100","131.180.166.200","TLSv1.2","105","Application Data"
"449","08:34:45.239034","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=4223 Ack=119390 Win=8207 Len=0"
"450","08:34:45.264426","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"451","08:34:45.264572","131.180.164.100","131.180.166.200","TLSv1.2","323","Application Data"
"452","08:34:45.275537","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=4266 Ack=119659 Win=8212 Len=0"
"453","08:34:45.294046","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"454","08:34:45.320262","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"455","08:34:45.320799","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"456","08:34:45.321353","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"457","08:34:45.321946","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"458","08:34:45.322287","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"459","08:34:45.322771","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"460","08:34:45.323131","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"461","08:34:45.323676","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"462","08:34:45.324061","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"463","08:34:45.324083","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"464","08:34:45.324166","131.180.164.100","131.180.166.200","TLSv1.2","790","Application Data"
"465","08:34:45.324611","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"466","08:34:45.324611","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=4309 Ack=121311 Win=8212 Len=0"
"467","08:34:45.324611","131.180.166.200","131.180.164.100","TLSv1.2","97","Application Data"
"468","08:34:45.324926","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"469","08:34:45.326037","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"470","08:34:45.326273","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"471","08:34:45.326775","131.180.164.100","131.180.166.200","TLSv1.2","1706","Application Data"
"472","08:34:45.326840","131.180.164.100","131.180.166.200","TLSv1.2","1425","Application Data"
"473","08:34:45.326963","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"474","08:34:45.327173","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"475","08:34:45.327222","131.180.166.200","131.180.164.100","TCP","60","53829  >  3389 [ACK] Seq=4352 Ack=123699 Win=8212 Len=0"
"476","08:34:45.327651","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
"477","08:34:45.327871","131.180.164.100","131.180.5.38","SMB2","146","Close Request"
"478","08:34:45.328460","131.180.5.38","131.180.164.100","SMB2","182","Close Response"
