Time,bus5,bus6,bus8,bus4,bus7,bus9
6.8886,0.99479419,1.010354877,1.003296494,1.024785876,1.018863082,1.034050703
6.8888,0.99479562,1.010355949,1.003299952,1.02478683,1.018857002,1.034052014
6.8890,0.994835317,1.010357857,1.003332615,1.024787545,1.018852949,1.034053564
6.8892,0.994830489,1.010359287,1.003328562,1.024790764,1.018888354,1.034054756
6.8894,0.994826913,1.010360479,1.003325701,1.024819851,1.018882871,1.034056544
6.8896,0.994824886,1.01037693,1.003312707,1.024810553,1.018862486,1.034058452
6.8898,0.994842291,1.010379791,1.003293157,1.024804115,1.018859744,1.034059644
6.8900,0.994836152,1.010375023,1.003283024,1.024801612,1.018850446,1.034061074
6.8902,0.99483031,1.010372639,1.003280401,1.024814844,1.018851399,1.0340693
6.8904,0.994825006,1.01038301,1.003279209,1.024811029,1.018841147,1.034083962
6.8906,0.994818986,1.010382891,1.003269792,1.024809599,1.018840671,1.034074187
6.8908,0.994819164,1.010380983,1.003266573,1.024803162,1.018840671,1.034070015
6.8910,0.994817913,1.010387063,1.003268719,1.024803638,1.01884079,1.034075856
6.8912,0.994818449,1.010380626,1.003270507,1.024808168,1.018844724,1.034079194
6.8914,0.994820774,1.010379791,1.003272772,1.024810314,1.018847585,1.034077168
6.8916,0.994824886,1.010381103,1.003275275,1.024809361,1.018848777,1.034077644
6.8918,0.994825542,1.010384202,1.003277898,1.024809599,1.018850803,1.034079432
6.8920,0.994826853,1.010385036,1.003280282,1.024811864,1.018853426,1.034081459
6.8922,0.994828463,1.010386825,1.003283024,1.024813533,1.018855333,1.034083605
6.8924,0.994830132,1.010388851,1.003284812,1.024814963,1.018857121,1.034086347
6.8926,0.99483186,1.010390162,1.0032866,1.024817109,1.018859506,1.0340873
6.8928,0.994833708,1.010391116,1.003288746,1.02481854,1.018860936,1.034088969
6.8930,0.99483496,1.010393262,1.003290057,1.024818182,1.01886034,1.03408885
6.8932,0.994835913,1.010392785,1.003288031,1.024818301,1.018862605,1.034086943
6.8934,0.99483639,1.010392547,1.003290057,1.02481842,1.018863678,1.034086704
6.8936,0.994837046,1.010391951,1.003293514,1.024819493,1.018865228,1.034090042
6.8938,0.994837463,1.010390878,1.003296018,1.024820566,1.018867135,1.034088731
6.8940,0.994837225,1.010391712,1.003296018,1.024820209,1.01886797,1.034087658
6.8942,0.994837761,1.01039362,1.003297091,1.024819136,1.018867731,1.034087896
6.8944,0.994838715,1.010393977,1.003298759,1.024819374,1.018869996,1.034089804
6.8946,0.994839847,1.010394096,1.00330174,1.024822831,1.018873453,1.03409493
6.8948,0.994841158,1.010395527,1.003304124,1.024824858,1.018875837,1.034096956
6.8950,0.994843841,1.010398746,1.003304958,1.02482605,1.018876672,1.034098148
6.8952,0.994845629,1.010403156,1.003305316,1.024825811,1.018876672,1.03410089
6.8954,0.994847894,1.010404825,1.003306508,1.024829268,1.01887989,1.034102201
6.8956,0.994850099,1.010406256,1.003309488,1.024832845,1.018882751,1.034106493
6.8958,0.994851768,1.010409474,1.003313303,1.024834752,1.018883705,1.03410995
6.8960,0.994853556,1.010411263,1.003313661,1.02483511,1.018885732,1.034109831
6.8962,0.994855225,1.01041317,1.003314853,1.024834991,1.018887401,1.034109592
6.8964,0.994856417,1.010414481,1.003317595,1.024836183,1.018889904,1.034113288
6.8966,0.994858027,1.010414481,1.003320694,1.024838805,1.018892646,1.034114718
6.8968,0.994859517,1.010414839,1.003323078,1.024840236,1.018894672,1.034115076
6.8970,0.994861007,1.010416746,1.003324866,1.024840236,1.018895268,1.034114838
6.8972,0.994862318,1.010417819,1.003325701,1.024840355,1.018896818,1.034114599
6.8974,0.994863212,1.010418415,1.003327847,1.024841785,1.018898845,1.034116745
6.8976,0.994864225,1.010418653,1.003330231,1.024843335,1.018901229,1.034118533
6.8978,0.994865656,1.01041913,1.003332138,1.024844408,1.018903017,1.034119487
6.8980,0.994866729,1.010421276,1.003333449,1.024844408,1.018903613,1.034121156
6.8982,0.994867921,1.010422707,1.003334284,1.024845481,1.018905163,1.034122467
6.8984,0.994869232,1.010423779,1.003335953,1.024847031,1.018906951,1.034124255
6.8986,0.994870544,1.010425568,1.003338099,1.0248487,1.018908501,1.034126401
6.8988,0.994871914,1.010427117,1.003339887,1.02485013,1.01891005,1.034127951
6.8990,0.994873405,1.010428548,1.003341198,1.024851084,1.018911719,1.034128904
6.8992,0.994874775,1.010430217,1.003342748,1.024851918,1.018913388,1.034130812
6.8994,0.994876206,1.010431409,1.003344655,1.024853349,1.018915296,1.034132242
6.8996,0.994877696,1.010432482,1.003346682,1.024854541,1.018917203,1.034133673
6.8998,0.994879067,1.010433912,1.003348708,1.024855852,1.018918872,1.034135103
6.9000,0.994880438,1.010435224,1.003350377,1.024856806,1.01892066,1.034136415
6.9002,0.99488169,1.010436416,1.003415346,1.024857998,1.01892221,1.034137607
6.9004,0.99488318,1.010437727,1.003417015,1.024859071,1.018985152,1.034139276
6.9006,0.994884551,1.010438919,1.003418565,1.024860263,1.018977642,1.034140587
6.9008,0.994885802,1.01044023,1.003421903,1.024861336,1.018971562,1.034141898
6.9010,0.994925618,1.010441661,1.003455162,1.024862647,1.018968105,1.034143567
6.9012,0.99492079,1.010442853,1.003451467,1.024865627,1.019003391,1.034145117
6.9014,0.994917154,1.010444164,1.003448367,1.024894476,1.018997908,1.034146428
6.9016,0.994915068,1.010460496,1.003435135,1.024884701,1.018977404,1.034147859
6.9018,0.994932413,1.010463238,1.003415823,1.024878263,1.018974781,1.034149289
6.9020,0.994926155,1.010458112,1.003405809,1.024876118,1.018965483,1.034150839
6.9022,0.994920254,1.010455728,1.003403306,1.024889469,1.018966436,1.034158826
6.9024,0.99491483,1.010466218,1.003401995,1.024885297,1.018955708,1.034173369
6.9026,0.99490875,1.01046586,1.003392339,1.024883509,1.018955231,1.034163237
6.9028,0.99490875,1.010463953,1.003389239,1.024877191,1.018955112,1.034159184
6.9030,0.994907379,1.010469913,1.003391385,1.024877667,1.01895535,1.034165144
6.9032,0.994907737,1.010463357,1.003393173,1.024882078,1.018959284,1.034168363
6.9034,0.994910121,1.010462642,1.003395438,1.024884105,1.018961787,1.034166455
6.9036,0.994913995,1.010463953,1.003397703,1.024883032,1.018962979,1.034166694
6.9038,0.994914591,1.010466814,1.003400326,1.024883389,1.018965006,1.03416872
6.9040,0.994915783,1.010467649,1.00340271,1.024885774,1.01896739,1.034170985
6.9042,0.994917393,1.010469437,1.003405452,1.024887323,1.018969178,1.034172773
6.9044,0.994919002,1.010471463,1.003407121,1.024888515,1.018970847,1.034175396
6.9046,0.994920611,1.010472894,1.00340867,1.024890661,1.018973112,1.034176469
6.9048,0.99492228,1.010473728,1.003410697,1.024892092,1.018974543,1.034178138
6.9050,0.994923353,1.010475755,1.003412008,1.024891853,1.018973589,1.034177899
6.9052,0.994924188,1.010475159,1.003409982,1.024891734,1.018975735,1.034175873
6.9054,0.994924605,1.010474801,1.003411889,1.024891734,1.018976808,1.034175754
6.9056,0.994925082,1.010474324,1.003415108,1.024892688,1.018978238,1.034178972
6.9058,0.99492532,1.010473013,1.003417373,1.024893761,1.018979907,1.034177423
6.9060,0.994924903,1.010473728,1.003417373,1.024893284,1.018980384,1.034176469
6.9062,0.99492538,1.010475755,1.003418207,1.024892092,1.018980026,1.034176707
6.9064,0.994926214,1.010475874,1.003419757,1.02489233,1.018982172,1.034178376
6.9066,0.994927168,1.010475993,1.003422618,1.024895787,1.018985629,1.034183383
6.9068,0.9949283,1.010477304,1.003424764,1.024897575,1.018987775,1.034185529
6.9070,0.994930804,1.010480404,1.003425479,1.024898648,1.01898849,1.034186721
6.9072,0.994932652,1.010484815,1.003425717,1.024898291,1.018988371,1.034189224
6.9074,0.994934559,1.010486245,1.003426671,1.024901748,1.018991351,1.034190893
6.9076,0.994936764,1.010487676,1.003429651,1.024905324,1.018994212,1.034194946
6.9078,0.994938254,1.010490894,1.003433347,1.024906993,1.018994927,1.034198284
6.9080,0.994939923,1.010492444,1.003433347,1.02490747,1.018996716,1.034198046
6.9082,0.994941473,1.010494471,1.00343442,1.024907112,1.018998504,1.034197688
6.9084,0.994942427,1.010495543,1.003437161,1.024908304,1.019000769,1.034201503
6.9086,0.994943857,1.010495424,1.003440142,1.024910688,1.019003272,1.034202695
6.9088,0.994945347,1.010495782,1.003442287,1.024912238,1.019005179,1.034203172
6.9090,0.994946659,1.010497689,1.003443837,1.024912119,1.019005656,1.034202814
6.9092,0.994947851,1.010498524,1.003507614,1.024912119,1.019007206,1.034202456
6.9094,0.994948506,1.010499001,1.003509402,1.024913549,1.019068003,1.034204602
6.9096,0.994949579,1.010499358,1.003511071,1.02491498,1.019061327,1.03420639
6.9098,0.99495095,1.010499716,1.003531098,1.024915814,1.019055724,1.034207344
6.9100,0.99498874,1.010501742,1.003546,1.024915814,1.01905489,1.034208894
6.9102,0.994983912,1.010503173,1.003541827,1.02493,1.019087672,1.034210324
6.9104,0.994980395,1.010504246,1.003537416,1.024945021,1.019080162,1.034211874
6.9106,0.994980991,1.010526657,1.003520966,1.024936914,1.019061208,1.03421402
6.9108,0.994995236,1.010521889,1.003500938,1.024930239,1.01905632,1.034215212
6.9110,0.99498862,1.010517836,1.003495693,1.024936914,1.019049525,1.034216404
6.9112,0.994981945,1.01051712,1.003492951,1.024941564,1.019048214,1.034235477
6.9114,0.994977057,1.010528207,1.003491879,1.024938226,1.019039512,1.034235954
6.9116,0.994972527,1.010525346,1.003480196,1.024935961,1.019040108,1.034227729
6.9118,0.994972527,1.010525942,1.003480315,1.02493012,1.019038558,1.034224868
6.9120,0.994970977,1.010528445,1.003482223,1.024931908,1.019040823,1.034233689
6.9122,0.994972348,1.010523319,1.003484368,1.024937749,1.019044161,1.034232974
6.9124,0.994974494,1.010523081,1.003486514,1.024937391,1.019046903,1.034231782
6.9126,0.994978249,1.010525346,1.003489137,1.024936676,1.019047856,1.034232378
6.9128,0.994978666,1.010527134,1.003491521,1.024937153,1.019050241,1.034234524
6.9130,0.994980037,1.010528207,1.003494024,1.024939656,1.019052625,1.034236431
6.9132,0.994981647,1.010529995,1.003496647,1.024940968,1.019054174,1.034238935
6.9134,0.994983077,1.010532022,1.003498077,1.024942398,1.019056082,1.034241199
6.9136,0.994984746,1.010532975,1.003499985,1.024944663,1.019058585,1.034241796
6.9138,0.994986296,1.010534286,1.003501892,1.024945378,1.019058943,1.034243703
6.9140,0.99498719,1.010535836,1.003502607,1.02494514,1.019058943,1.034242392
6.9142,0.994988084,1.010534883,1.003500581,1.024945021,1.019061089,1.034240603
6.9144,0.994988263,1.010534883,1.00350368,1.02494514,1.019061804,1.034241438
6.9146,0.994988918,1.01053381,1.00350678,1.024946213,1.019063711,1.034243941
6.9148,0.994988799,1.010533094,1.003508568,1.024947047,1.019065142,1.034241796
6.9150,0.994988382,1.010533929,1.003508449,1.024946094,1.019065619,1.034241676
6.9152,0.994989216,1.010535717,1.003509879,1.024945259,1.019065619,1.034241796
6.9154,0.99499011,1.010535598,1.003511667,1.024946094,1.01906836,1.034244657
6.9156,0.994991005,1.010536075,1.003514647,1.024949431,1.01907146,1.034249306
6.9158,0.994992435,1.010537744,1.003516436,1.02495122,1.019073248,1.034250498
6.9160,0.994994879,1.01054132,1.003517151,1.024951935,1.019073725,1.034252286
6.9162,0.994996548,1.010545492,1.003517509,1.024952173,1.019073963,1.034254789
6.9164,0.994998634,1.010546207,1.00351882,1.024956107,1.019077659,1.034256458
6.9166,0.995000601,1.010548353,1.003522515,1.024958968,1.019079447,1.034260988
6.9168,0.995002031,1.010551214,1.003525138,1.024960399,1.01908052,1.034263611
6.9170,0.9950037,1.010552526,1.003525138,1.024960399,1.019082427,1.034262538
6.9172,0.995005071,1.010554671,1.003526688,1.024960518,1.019084096,1.03426373
6.9174,0.995006084,1.010555387,1.003529668,1.024962068,1.019086361,1.034267068
6.9176,0.995007515,1.010555267,1.00353241,1.024964333,1.019088864,1.034267545
6.9178,0.995008946,1.010555744,1.003534436,1.024965405,1.019090414,1.034268022
6.9180,0.995010018,1.010557532,1.003535748,1.024965048,1.01909101,1.034267306
6.9182,0.995011151,1.010558248,1.00353694,1.024965525,1.01909256,1.034267783
6.9184,0.995011747,1.010558844,1.003539085,1.024966717,1.019094467,1.034270048
6.9186,0.99501276,1.010558724,1.003541112,1.024968028,1.019096613,1.03427124
6.9188,0.995014012,1.010559559,1.003542662,1.024968743,1.019097805,1.034272552
6.9190,0.995014846,1.010561705,1.003543735,1.024968863,1.019098401,1.034273863
6.9192,0.9950158,1.010562778,1.003544331,1.024970055,1.019099951,1.034275174
6.9194,0.995016933,1.01056397,1.003546238,1.024971604,1.019101501,1.034276962
6.9196,0.995018184,1.010565639,1.003548265,1.024973035,1.019102931,1.034278989
6.9198,0.995019376,1.010566831,1.003549576,1.024974108,1.019104242,1.034280181
6.9200,0.995020628,1.010568619,1.003550649,1.024974942,1.019105792,1.034281373
6.9202,0.995021761,1.01056993,1.003552198,1.024975896,1.019107223,1.034283042
6.9204,0.995023012,1.010570884,1.003553987,1.024977088,1.01910913,1.034284472
6.9206,0.995024324,1.010571957,1.003555894,1.02497828,1.01911068,1.034285784
6.9208,0.995025516,1.010573268,1.003557444,1.024979353,1.019112229,1.034286976
6.9210,0.995026648,1.010574341,1.003559113,1.024980187,1.019113779,1.034288168
6.9212,0.995027721,1.010575533,1.003560662,1.02498126,1.01911521,1.034289598
6.9214,0.995028973,1.010576606,1.003562331,1.024982333,1.019116759,1.034291029
6.9216,0.995030105,1.010577798,1.003564,1.024983406,1.019118309,1.034292102
6.9218,0.995031238,1.01057899,1.003628612,1.02498436,1.019119859,1.034293652
6.9220,0.99503243,1.010580182,1.003629923,1.024985433,1.019152641,1.034295082
6.9222,0.995033562,1.010581374,1.003631234,1.024986506,1.019176841,1.034296513
6.9224,0.995034754,1.010582566,1.003629565,1.024987459,1.019170284,1.034297824
6.9226,0.99505955,1.010583878,1.003668308,1.024988294,1.019165635,1.034299254
6.9228,0.995070636,1.01058495,1.003664494,1.024989367,1.019193053,1.034300566
6.9230,0.995066643,1.010586023,1.003661633,1.02502346,1.019196749,1.034301877
6.9232,0.995063603,1.010593176,1.003652453,1.025012732,1.019179583,1.034303308
6.9234,0.995078147,1.010606885,1.003633499,1.025005579,1.019172668,1.034304142
6.9236,0.995075822,1.010601163,1.003618121,1.024997711,1.019163251,1.034305573
6.9238,0.995069981,1.010597706,1.003615499,1.025015354,1.01916337,1.034307957
6.9240,0.995063424,1.010604024,1.003613591,1.025011539,1.019153953,1.034332037
6.9242,0.995057046,1.010608077,1.003607869,1.025009394,1.019151568,1.034320593
6.9244,0.995056272,1.010605335,1.003600001,1.025003433,1.019152164,1.03431499
6.9246,0.995055139,1.010611773,1.00360167,1.025001764,1.019150257,1.034316778
6.9248,0.995054305,1.010605931,1.003602982,1.025004983,1.01915431,1.034324169
6.9250,0.99505657,1.010603786,1.003605485,1.025009751,1.019156814,1.034321666
6.9252,0.995059788,1.010604382,1.003607512,1.025008202,1.019158721,1.034321427
6.9254,0.9950611,1.010607719,1.003610134,1.025007963,1.019159794,1.034322977
6.9256,0.995061874,1.010608435,1.003611922,1.025009394,1.019162536,1.034325123
6.9258,0.995063365,1.010609627,1.003614783,1.025011301,1.019164443,1.034326911
6.9260,0.995064795,1.010611534,1.003616691,1.025012612,1.019165993,1.034329653
6.9262,0.995066285,1.010613203,1.003618121,1.02501452,1.019168019,1.034330964
6.9264,0.995067716,1.010613918,1.003620148,1.025016189,1.019169927,1.03433156
6.9266,0.995069027,1.010615826,1.003621578,1.025016069,1.019168735,1.034332514
6.9268,0.995069742,1.010615945,1.003620148,1.025015831,1.019170642,1.034330368
6.9270,0.995070159,1.010614872,1.003620505,1.025015593,1.019171953,1.034329534
6.9272,0.995070279,1.010614634,1.003624082,1.025016189,1.019173145,1.034332395
6.9274,0.995070756,1.010613084,1.003626466,1.025017381,1.019175172,1.034332395
6.9276,0.995070338,1.010613561,1.003626704,1.025017262,1.019175649,1.034330368
6.9278,0.995070279,1.010614991,1.003627181,1.02501595,1.01917541,1.034330606
6.9280,0.995071113,1.010616064,1.003628731,1.025015712,1.019176602,1.03433156
6.9282,0.995071948,1.010615706,1.003631234,1.025018454,1.019180059,1.03433609
6.9284,0.995072842,1.01061666,1.003633857,1.025020838,1.019182563,1.03433907
6.9286,0.995074928,1.010619164,1.003634691,1.025021911,1.019183636,1.034339905
6.9288,0.995076895,1.010623336,1.00363493,1.025021553,1.019183517,1.034342289
6.9290,0.995078623,1.01062572,1.003635645,1.025023818,1.019185543,1.034343839
6.9292,0.99508065,1.010626435,1.003637791,1.025027871,1.019189,1.034347296
6.9294,0.995082259,1.010629535,1.003641844,1.025029898,1.019189715,1.03435111
6.9296,0.995083869,1.010631561,1.003642678,1.025030613,1.019191384,1.034351707
6.9298,0.995085299,1.01063323,1.003643155,1.025030136,1.019192934,1.034350634
6.9300,0.995086134,1.01063478,1.00364542,1.025030613,1.01919508,1.034353971
6.9302,0.995087445,1.010634661,1.00364852,1.025032997,1.019197702,1.03435564
6.9304,0.995088756,1.010634542,1.003650904,1.025034785,1.019199967,1.034356236
6.9306,0.995090067,1.010636091,1.003652573,1.025034904,1.019200444,1.034356117
6.9308,0.995091081,1.010637403,1.003653407,1.025034666,1.019201517,1.034355402
6.9310,0.995091915,1.01063776,1.003654957,1.025035739,1.019203305,1.034356952
6.9312,0.995092452,1.010638118,1.003657222,1.02503705,1.019205451,1.034359097
6.9314,0.995093703,1.010638118,1.003722429,1.025038123,1.019207239,1.034359813
6.9316,0.995094657,1.010639787,1.003723264,1.025038123,1.019207954,1.034361482
6.9318,0.995095491,1.010641456,1.00372386,1.025038838,1.019265532,1.034362674
6.9320,0.995096505,1.010642409,1.003723502,1.025040269,1.019258738,1.034363985
6.9322,0.995101571,1.010643721,1.003758669,1.025041819,1.019253135,1.034366012
6.9324,0.995133996,1.01064527,1.003758788,1.025043011,1.019265413,1.034367681
6.9326,0.995129764,1.010646582,1.003755331,1.025072455,1.019285202,1.034368634
6.9328,0.995126307,1.010648847,1.003749013,1.025068283,1.019274831,1.034370184
6.9330,0.995133638,1.010669708,1.003730297,1.025060534,1.019260406,1.034371614
6.9332,0.995139957,1.010663033,1.003712296,1.025052667,1.019253016,1.034372926
6.9334,0.995133698,1.010659218,1.003709555,1.025067925,1.019250035,1.034374237
6.9336,0.995126724,1.010661364,1.003707051,1.025066018,1.019244075,1.034399629
6.9338,0.995121062,1.010669827,1.003704786,1.025063157,1.019238472,1.034389973
6.9340,0.995118558,1.010666609,1.003693342,1.025058985,1.019239068,1.034383178
6.9342,0.995117784,1.010670662,1.003694892,1.025054932,1.019236922,1.034382224
6.9344,0.995116174,1.010668278,1.003696442,1.025057435,1.019240379,1.034391642
6.9346,0.995118082,1.010664463,1.003698707,1.025063396,1.019243121,1.034389138
6.9348,0.995120406,1.010664701,1.003700614,1.025061727,1.019245505,1.034388781
6.9350,0.995123088,1.010667801,1.003703237,1.02506125,1.019246101,1.034389615
6.9352,0.995123506,1.010668635,1.003705144,1.025062203,1.019248605,1.034391642
6.9354,0.995124817,1.010669827,1.003707767,1.02506423,1.019250512,1.034393549
6.9356,0.995126188,1.010671496,1.003709912,1.025065422,1.019252181,1.034395933
6.9358,0.995127499,1.010673165,1.003711224,1.02506721,1.01925385,1.034397721
6.9360,0.99512893,1.010674,1.00371325,1.025069118,1.019255996,1.034398317
6.9362,0.99513036,1.010675669,1.003714919,1.025069237,1.01925528,1.03439939
6.9364,0.995130777,1.010676384,1.003714442,1.025068879,1.019256115,1.034397602
6.9366,0.995131314,1.010675192,1.003713131,1.025068641,1.019258022,1.03439641
6.9368,0.995131433,1.010674953,1.003716826,1.025068998,1.019258857,1.034398317
6.9370,0.995131791,1.010673404,1.003719568,1.025069833,1.019260645,1.034399748
6.9372,0.995131493,1.010673285,1.003720164,1.02507031,1.019261241,1.034397125
6.9374,0.995131075,1.010674477,1.003720045,1.025068998,1.019261122,1.034397364
6.9376,0.995131671,1.010676026,1.003721476,1.025068521,1.01926136,1.03439784
6.9378,0.995132387,1.01067555,1.003723502,1.02507031,1.01926446,1.034401417
6.9380,0.995133221,1.010676146,1.003726244,1.025073051,1.01926744,1.034405231
6.9382,0.995134652,1.010678291,1.003727198,1.025074124,1.019268274,1.034406304
6.9384,0.995136738,1.010682106,1.003727436,1.025074124,1.019268513,1.034408212
6.9386,0.995138407,1.010685325,1.003727794,1.025075436,1.019269466,1.034410357
6.9388,0.995140314,1.010685563,1.003729463,1.025079489,1.019273043,1.034412742
6.9390,0.995141923,1.010688305,1.003733158,1.025081873,1.019273877,1.034416795
6.9392,0.995143294,1.010690808,1.003734708,1.025082827,1.01927495,1.034418225
6.9394,0.995144665,1.01069212,1.003734708,1.025082469,1.019276619,1.034416914
6.9396,0.995145619,1.010693789,1.003736615,1.025082588,1.019278526,1.034419298
6.9398,0.995146513,1.010694027,1.003739476,1.025084376,1.01928091,1.034421921
6.9400,0.995147705,1.010693789,1.003741741,1.025086284,1.019283175,1.034422398
6.9402,0.995149016,1.010694742,1.003743291,1.02508688,1.019283891,1.034422517
6.9404,0.99515003,1.010696292,1.003744364,1.025086403,1.019284368,1.034421444
6.9406,0.995150864,1.010696769,1.003745437,1.025087118,1.019286036,1.034422398
6.9408,0.995151162,1.010697007,1.003747582,1.025088429,1.019287944,1.034424663
6.9410,0.995152175,1.010697007,1.003749251,1.025089622,1.01929009,1.034425616
6.9412,0.995153189,1.010698199,1.003750563,1.025089741,1.019290805,1.034426808
6.9414,0.995153844,1.010699987,1.003751278,1.02508986,1.019291401,1.034428239
6.9416,0.995154858,1.010700703,1.003751993,1.025091171,1.01929307,1.034429431
6.9418,0.995155752,1.010702014,1.003753901,1.025092721,1.0192945,1.034431458
6.9420,0.995156765,1.010703564,1.003755569,1.025094151,1.019295812,1.034433126
6.9422,0.995157838,1.010704875,1.003756642,1.025094867,1.019297123,1.034433961
6.9424,0.995158911,1.010706186,1.003757715,1.025095582,1.019298434,1.034435272
6.9426,0.995159984,1.010707378,1.003759265,1.025096536,1.019300103,1.034436703
6.9428,0.995161116,1.010708213,1.003761053,1.025097728,1.019301891,1.034438252
6.9430,0.995162189,1.010709405,1.003762603,1.025098801,1.019303322,1.034439564
6.9432,0.995163381,1.010710597,1.003764153,1.025099635,1.019304752,1.034440637
6.9434,0.995164394,1.010711551,1.003765702,1.025100589,1.019306302,1.034441948
6.9436,0.995165408,1.010712624,1.003767371,1.025101542,1.019307733,1.03444314
6.9438,0.995166421,1.010713816,1.003768921,1.025102496,1.019309402,1.034444451
6.9440,0.995167434,1.010714889,1.003770471,1.02510345,1.019310832,1.034445643
6.9442,0.995168626,1.010715961,1.003771901,1.025104403,1.019312382,1.034446955
6.9444,0.99516964,1.010717034,1.003773451,1.025105476,1.019313812,1.034448385
6.9446,0.995170593,1.010718226,1.003775001,1.025106311,1.019315124,1.034449697
6.9448,0.995171666,1.010719419,1.003776312,1.025107265,1.019316673,1.034450769
6.9450,0.99517262,1.010720491,1.003777862,1.025108099,1.019318104,1.034452319
6.9452,0.995173752,1.010721564,1.003842354,1.025109053,1.019319773,1.03445363
6.9454,0.995174825,1.010722518,1.003843904,1.025110245,1.019380093,1.034454942
6.9456,0.995175779,1.01072371,1.003844857,1.025111198,1.019372582,1.034456015
6.9458,0.995176911,1.010724902,1.003864527,1.025112033,1.019366622,1.034456968
6.9460,0.99521482,1.010726094,1.003879786,1.025112987,1.01936698,1.03445828
6.9462,0.995209932,1.010727048,1.003876448,1.025127172,1.019399643,1.03445971
6.9464,0.995206237,1.010728002,1.003872275,1.025141478,1.019392133,1.034461021
6.9466,0.995206714,1.010749817,1.003855228,1.025132656,1.019373298,1.034462333
6.9468,0.995220721,1.010744929,1.003835201,1.025125623,1.019368172,1.034463763
6.9470,0.995213807,1.010740399,1.003830194,1.025132418,1.019361377,1.034464955
6.9472,0.995206893,1.010739446,1.003827572,1.025137305,1.019359827,1.03448379
6.9474,0.995201767,1.010750651,1.003826261,1.025133848,1.019350767,1.034484029
6.9476,0.995196879,1.01074779,1.003814101,1.025130987,1.019351006,1.034475684
6.9478,0.995196641,1.010748148,1.003813863,1.025125146,1.019349217,1.034472585
6.9480,0.995194614,1.010750651,1.003815651,1.025126696,1.019351363,1.034481645
6.9482,0.995195925,1.010745049,1.003817558,1.025132537,1.019354701,1.034481168
6.9484,0.995197713,1.010744691,1.003819585,1.025131941,1.019357204,1.034479856
6.9486,0.995201409,1.010746956,1.003822088,1.025131226,1.0193578,1.034480214
6.9488,0.995201588,1.010748744,1.003824115,1.025131583,1.019359946,1.034482121
6.9490,0.995202661,1.010749698,1.003826618,1.025133848,1.019362092,1.03448379
6.9492,0.995204091,1.010751247,1.003829002,1.025134921,1.019363761,1.034485936
6.9494,0.995205283,1.010752916,1.003830433,1.025136352,1.01936543,1.03448832
6.9496,0.995206595,1.010753751,1.00383234,1.025138497,1.019367695,1.034488797
6.9498,0.995207965,1.010755062,1.003834009,1.025138974,1.019367933,1.034490585
6.9500,0.995208621,1.010756493,1.003834367,1.025138497,1.019367695,1.034489155
6.9502,0.995209158,1.010755301,1.00383234,1.025138259,1.019369721,1.034487367
6.9504,0.995209217,1.010755062,1.003835201,1.025138378,1.019370317,1.034488082
6.9506,0.995209515,1.01075387,1.003838181,1.025139451,1.019372106,1.034490943
6.9508,0.995209456,1.010753155,1.003839731,1.025140047,1.019373059,1.03448832
6.9510,0.995208681,1.010753989,1.003839493,1.025138855,1.019373298,1.034487963
6.9512,0.995209158,1.010755777,1.003840566,1.025137901,1.01937294,1.034488082
6.9514,0.995209754,1.010755301,1.003842115,1.025138617,1.019375682,1.034490705
6.9516,0.995210528,1.010755539,1.003845096,1.025141954,1.019378781,1.034495473
6.9518,0.995211661,1.010757089,1.003846645,1.025143266,1.019380212,1.034496546
6.9520,0.995213807,1.010760427,1.003847003,1.025143743,1.019380569,1.034497857
6.9522,0.995215237,1.01076448,1.003847241,1.025143862,1.019380569,1.03450036
6.9524,0.995217085,1.010765076,1.003848314,1.025147796,1.019384146,1.03450191
6.9526,0.995218813,1.010766864,1.003851891,1.025150537,1.019385815,1.034506321
6.9528,0.995220065,1.010769844,1.003854394,1.025151849,1.019386411,1.034508705
6.9530,0.995221436,1.010771036,1.003854156,1.025151491,1.019388199,1.034507632
6.9532,0.99522239,1.010772943,1.003855586,1.025151372,1.019389629,1.034508467
6.9534,0.995223224,1.01077342,1.003858209,1.025152802,1.019392014,1.034512043
6.9536,0.995224416,1.010773063,1.003860831,1.025155067,1.019394398,1.03451252
6.9538,0.995225608,1.01077354,1.003862619,1.025155902,1.019395471,1.034512877
6.9540,0.995226502,1.010775328,1.003863811,1.025155544,1.019395828,1.034511924
6.9542,0.995227397,1.010775805,1.003864527,1.025155783,1.01939714,1.034512043
6.9544,0.995227695,1.010776281,1.003866434,1.025156856,1.019399047,1.034514308
6.9546,0.995228469,1.010775924,1.003868341,1.025158167,1.019400954,1.0345155
6.9548,0.995229483,1.010776639,1.003869772,1.025158525,1.019402146,1.034516692
6.9550,0.995230079,1.010778666,1.003870606,1.025158405,1.019402385,1.034518003
6.9552,0.995230734,1.0107795,1.003870964,1.025159478,1.019403934,1.034519076
6.9554,0.995231628,1.010780573,1.003904223,1.025160909,1.019405246,1.034520864
6.9556,0.995232523,1.010782003,1.003906012,1.025162339,1.019406319,1.034522653
6.9558,0.995233595,1.010783315,1.003906846,1.025163174,1.019435883,1.034523606
6.9560,0.995234549,1.010784626,1.003907204,1.02516377,1.019432902,1.034524798
6.9562,0.99523747,1.010785937,1.003924966,1.025164485,1.019430757,1.034526229
6.9564,0.995254159,1.010786653,1.0039258,1.025165677,1.019437909,1.034527659
